Amount,transaction_hour,high_value,is_fraud,risk_score
136.3,0,0,0,1
16.99,0,0,0,1
6.74,0,0,0,1
89.46,0,0,0,1
51.67,0,0,0,1
5.47,0,0,0,1
0.77,0,0,0,1
2.0,0,0,0,1
24.08,0,0,0,1
0.0,0,0,0,1
2.28,0,0,0,1
11.03,0,0,0,1
8.99,0,0,0,1
4.97,0,0,0,1
104.0,0,0,0,1
158.0,0,0,0,1
158.0,0,0,0,1
158.0,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
4.91,0,0,0,1
158.0,0,0,0,1
44.99,0,0,0,1
474.59,0,0,0,1
1.0,0,0,0,1
0.77,0,0,0,1
69.81,0,0,0,1
63.7,0,0,0,1
158.0,0,0,0,1
7.74,0,0,0,1
158.0,0,0,0,1
8.99,0,0,0,1
64.99,0,0,0,1
1.0,0,0,0,1
150.0,0,0,0,1
158.0,0,0,0,1
53.75,0,0,0,1
1.0,0,0,0,1
6.99,0,0,0,1
22.17,0,0,0,1
29.9,0,0,0,1
50.0,0,0,0,1
2.27,0,0,0,1
500.0,0,0,0,1
4.77,0,0,0,1
158.0,0,0,0,1
5.99,0,0,0,1
189.0,0,0,0,1
158.0,0,0,0,1
13.99,0,0,0,1
1.0,0,0,0,1
19.99,0,0,0,1
0.89,0,0,0,1
64.5,0,0,0,1
7.81,0,0,0,1
7.59,0,0,0,1
1.98,0,0,0,1
135.0,0,0,0,1
3.16,0,0,0,1
32.52,0,0,0,1
213.1,0,0,0,1
10.59,0,0,0,1
48.94,0,0,0,1
101.26,0,0,0,1
158.0,0,0,0,1
192.17,0,0,0,1
1.0,0,0,0,1
28.9,0,0,0,1
86.97,0,0,0,1
0.89,0,0,0,1
82.62,0,0,0,1
0.79,0,0,0,1
5.0,0,0,0,1
21.66,0,0,0,1
113.59,0,0,0,1
0.99,0,0,0,1
90.5,0,0,0,1
17.92,0,0,0,1
136.3,0,0,0,1
343.0,0,0,0,1
84.95,0,0,0,1
19.72,0,0,0,1
0.95,0,0,0,1
25.28,0,0,0,1
281.42,0,0,0,1
4.49,0,0,0,1
5.99,0,0,0,1
240.9,0,0,0,1
7.62,0,0,0,1
0.99,0,0,0,1
1.98,0,0,0,1
158.0,0,0,0,1
7.65,0,0,0,1
12.14,0,0,0,1
9.48,0,0,0,1
158.0,0,0,0,1
10.86,0,0,0,1
31.0,0,0,0,1
46.39,0,0,0,1
1.0,0,0,0,1
64.93,0,0,0,1
12.99,0,0,0,1
10.62,0,0,0,1
8.49,0,0,0,1
40.2,0,0,0,1
99.99,0,0,0,1
55.97,0,0,0,1
226.53,0,0,0,1
0.77,0,0,0,1
14.0,0,0,0,1
1.78,0,0,0,1
15.13,0,0,0,1
3.56,0,0,0,1
38.44,0,0,0,1
49.0,0,0,0,1
1.68,0,0,0,1
1.94,0,0,0,1
14.99,0,0,0,1
2.78,0,0,0,1
17.49,0,0,0,1
1736.0,0,0,0,1
11.84,0,0,0,1
53.39,0,0,0,1
1.98,0,0,0,1
11.43,0,0,0,1
12.86,0,0,0,1
10.81,0,0,0,1
1.0,0,0,0,1
1.79,0,0,0,1
20.43,0,0,0,1
26.0,0,0,0,1
4.95,0,0,0,1
12.94,0,0,0,1
10.0,0,0,0,1
11.0,0,0,0,1
9.99,0,0,0,1
1.45,0,0,0,1
306.95,0,0,0,1
32.97,0,0,0,1
431.0,0,0,0,1
195.0,0,0,0,1
84.4,0,0,0,1
158.0,0,0,0,1
9.51,0,0,0,1
1.98,0,0,0,1
8.0,0,0,0,1
10.82,0,0,0,1
158.0,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
49.5,0,0,0,1
2.58,0,0,0,1
0.92,0,0,0,1
17.49,0,0,0,1
1.78,0,0,0,1
42.99,0,0,0,1
2.58,0,0,0,1
19.99,0,0,0,1
233.15,0,0,0,1
155.75,0,0,0,1
76.13,0,0,0,1
5.0,0,0,0,1
9.95,0,0,0,1
158.0,0,0,0,1
158.0,0,0,0,1
1.0,0,0,0,1
149.98,0,0,0,1
160.0,0,0,0,1
25.0,0,0,0,1
173.0,0,0,0,1
0.76,0,0,0,1
5.28,0,0,0,1
274.72,0,0,0,1
1.0,0,0,0,1
158.0,0,0,0,1
158.0,0,0,0,1
158.0,0,0,0,1
4.68,0,0,0,1
1.0,0,0,0,1
91.18,0,0,0,1
2.69,0,0,0,1
4.49,0,0,0,1
4.99,0,0,0,1
9.5,0,0,0,1
5.47,0,0,0,1
198.83,0,0,0,1
0.12,0,0,0,1
44.48,0,0,0,1
36.26,0,0,0,1
41.89,0,0,0,1
8.99,0,0,0,1
0.9,0,0,0,1
21.48,0,0,0,1
2.33,0,0,0,1
1.0,0,0,0,1
30.33,0,0,0,1
10.62,0,0,0,1
9.12,0,0,0,1
196.33,0,0,0,1
2.28,0,0,0,1
32.14,0,0,0,1
12.99,0,0,0,1
6.25,0,0,0,1
68.0,0,0,0,1
48.43,0,0,0,1
158.0,0,0,0,1
21.87,0,0,0,1
8.99,0,0,0,1
16.9,0,0,0,1
0.99,0,0,0,1
500.0,0,0,0,1
3.5,0,0,0,1
20.0,0,0,0,1
224.99,0,0,0,1
50.0,0,0,0,1
0.89,0,0,0,1
12.48,0,0,0,1
158.0,0,0,0,1
10.95,0,0,0,1
202.37,0,0,0,1
158.0,0,0,0,1
158.0,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
8.97,0,0,0,1
384.11,0,0,0,1
158.0,0,0,0,1
2452.03,0,1,0,3
160.0,0,0,0,1
4.86,0,0,0,1
35.79,0,0,0,1
0.77,0,0,0,1
147.2,0,0,0,1
0.76,0,0,0,1
1.0,0,0,0,1
71.73,0,0,0,1
20.07,0,0,0,1
59.9,0,0,0,1
2.69,0,0,0,1
160.0,0,0,0,1
158.0,0,0,0,1
7.49,0,0,0,1
75.08,0,0,0,1
229.9,0,0,0,1
99.0,0,0,0,1
23.97,0,0,0,1
78.03,0,0,0,1
158.0,0,0,0,1
1.0,0,0,0,1
158.0,0,0,0,1
160.0,0,0,0,1
21.29,0,0,0,1
9.57,0,0,0,1
37.85,0,0,0,1
64.94,0,0,0,1
0.99,0,0,0,1
30.33,0,0,0,1
1.0,0,0,0,1
224.0,0,0,0,1
55.94,0,0,0,1
367.2,0,0,0,1
1.29,0,0,0,1
160.0,0,0,0,1
1.0,0,0,0,1
1376.13,0,0,0,1
213.87,0,0,0,1
106.77,0,0,0,1
51.5,0,0,0,1
36.29,0,0,0,1
160.0,0,0,0,1
160.0,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
29.54,0,0,0,1
50.0,0,0,0,1
6.36,0,0,0,1
53.02,0,0,0,1
160.0,0,0,0,1
135.19,0,0,0,1
158.0,0,0,0,1
0.99,0,0,0,1
1.0,0,0,0,1
44.0,0,0,0,1
26.0,0,0,0,1
2.28,0,0,0,1
318.0,0,0,0,1
3.32,0,0,0,1
160.0,0,0,0,1
167.09,0,0,0,1
10.46,0,0,0,1
19.49,0,0,0,1
1.0,0,0,0,1
198.0,0,0,0,1
87.75,0,0,0,1
24.0,0,0,0,1
71.17,0,0,0,1
160.0,0,0,0,1
7.15,0,0,0,1
0.38,0,0,0,1
1.0,0,0,0,1
144.14,0,0,0,1
6.23,0,0,0,1
10.99,0,0,0,1
3.75,0,0,0,1
66.6,0,0,0,1
27.99,0,0,0,1
13.99,0,0,0,1
9.99,0,0,0,1
50.0,0,0,0,1
158.0,0,0,0,1
82.25,0,0,0,1
38.0,0,0,0,1
8.99,0,0,0,1
64.2,0,0,0,1
90.0,0,0,0,1
158.0,0,0,0,1
4.73,0,0,0,1
1.0,0,0,0,1
0.85,0,0,0,1
148.49,0,0,0,1
113.02,0,0,0,1
17.79,0,0,0,1
32.5,0,0,0,1
75.46,0,0,0,1
239.02,0,0,0,1
23.74,0,0,0,1
60.0,0,0,0,1
410.49,0,0,0,1
49.99,0,0,0,1
76.48,0,0,0,1
13.99,0,0,0,1
7.81,0,0,0,1
9.75,0,0,0,1
24.0,0,0,0,1
1.98,0,0,0,1
158.0,0,0,0,1
1.53,0,0,0,1
45.42,0,0,0,1
19.22,0,0,0,1
60.0,0,0,0,1
158.0,0,0,0,1
10.91,0,0,0,1
65.0,0,0,0,1
9.99,0,0,0,1
189.25,0,0,0,1
80.65,0,0,0,1
23.92,0,0,0,1
1.98,0,0,0,1
142.42,0,0,0,1
62.57,0,0,0,1
60.2,0,0,0,1
11.5,0,0,0,1
158.0,0,0,0,1
251.35,0,0,0,1
22.71,0,0,0,1
449.0,0,0,0,1
10.97,0,0,0,1
30.3,0,0,0,1
100.0,0,0,0,1
4.0,0,0,0,1
4.0,0,0,0,1
8.99,0,0,0,1
67.23,0,0,0,1
0.89,0,0,0,1
1.0,0,0,0,1
0.0,0,0,0,1
44.22,0,0,0,1
20.17,0,0,0,1
6.77,0,0,0,1
118.98,0,0,0,1
4.99,0,0,0,1
9.99,0,0,0,1
37.98,0,0,0,1
84.68,0,0,0,1
65.3,0,0,0,1
7.42,0,0,0,1
12.0,0,0,0,1
0.99,0,0,0,1
160.0,0,0,0,1
3.77,0,0,0,1
160.0,0,0,0,1
9.99,0,0,0,1
68.02,0,0,0,1
8.65,0,0,0,1
36.03,0,0,0,1
0.89,0,0,0,1
10.0,0,0,0,1
13.99,0,0,0,1
9.99,0,0,0,1
75.84,0,0,0,1
154.99,0,0,0,1
316.0,0,0,0,1
160.0,0,0,0,1
3.59,0,0,0,1
158.0,0,0,0,1
79.0,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
47.31,0,0,0,1
4.0,0,0,0,1
4.49,0,0,0,1
160.0,0,0,0,1
1.0,0,0,0,1
30.38,0,0,0,1
23.88,0,0,0,1
276.93,0,0,0,1
1.0,0,0,0,1
11.89,0,0,0,1
279.93,0,0,0,1
15.09,0,0,0,1
3.19,0,0,0,1
160.0,0,0,0,1
1.99,0,0,0,1
5.55,0,0,0,1
0.78,0,0,0,1
0.75,0,0,0,1
79.9,0,0,0,1
1.0,0,0,0,1
221.79,0,0,0,1
13.99,0,0,0,1
2.69,0,0,0,1
1.49,0,0,0,1
26.21,0,0,0,1
115.0,0,0,0,1
186.96,0,0,0,1
160.0,0,0,0,1
93.0,0,0,0,1
66.21,0,0,0,1
35.69,0,0,0,1
160.0,0,0,0,1
1.0,0,0,0,1
174.5,0,0,0,1
1.0,0,0,0,1
15.0,0,0,0,1
160.0,0,0,0,1
160.0,0,0,0,1
1.0,0,0,0,1
17.77,0,0,0,1
6.54,0,0,0,1
1.0,0,0,0,1
15.13,0,0,0,1
21.66,0,0,0,1
34.13,0,0,0,1
9.99,0,0,0,1
20.0,0,0,0,1
71.87,0,0,0,1
39.8,0,0,0,1
500.0,0,0,0,1
160.0,0,0,0,1
1.0,0,0,0,1
43.54,0,0,0,1
1.29,0,0,0,1
1.79,0,0,0,1
160.0,0,0,0,1
6.28,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
5.49,0,0,0,1
49.9,0,0,0,1
4.29,0,0,0,1
2.28,0,0,0,1
0.89,0,0,0,1
9.0,0,0,0,1
17.74,0,0,0,1
1.0,0,0,0,1
1.98,0,0,0,1
34.15,0,0,0,1
160.0,0,0,0,1
102.0,0,0,0,1
17.99,0,0,0,1
0.99,0,0,0,1
7712.43,0,1,0,3
85.79,0,0,0,1
21.52,0,0,0,1
160.0,0,0,0,1
73.66,0,0,0,1
2.0,0,0,0,1
160.0,0,0,0,1
14.93,0,0,0,1
158.0,0,0,0,1
1127.78,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
149.79,0,0,0,1
142.13,0,0,0,1
33.62,0,0,0,1
11.95,0,0,0,1
1.98,0,0,0,1
1.46,0,0,0,1
30.89,0,0,0,1
38.99,0,0,0,1
0.99,0,0,0,1
8.91,0,0,0,1
17.99,0,0,0,1
474.0,0,0,0,1
1.98,0,0,0,1
9.99,0,0,0,1
14.5,0,0,0,1
17.99,0,0,0,1
128.0,0,0,0,1
5.0,0,0,0,1
64.99,0,0,0,1
5.0,0,0,0,1
64.69,0,0,0,1
132.0,0,0,0,1
8.0,0,0,0,1
5.0,0,0,0,1
30.0,0,0,0,1
15.98,0,0,0,1
41.36,0,0,0,1
49.57,0,0,0,1
17.99,0,0,0,1
838.2,0,0,0,1
52.52,0,0,0,1
5.0,0,0,0,1
1.29,0,0,0,1
5.0,0,0,0,1
118.0,0,0,0,1
58.9,0,0,0,1
0.89,0,0,0,1
11.03,0,0,0,1
24.56,0,0,0,1
25.3,0,0,0,1
25.3,0,0,0,1
43.8,0,0,0,1
43.8,0,0,0,1
3.99,0,0,0,1
11.76,0,0,0,1
5.0,0,0,0,1
68.5,0,0,0,1
17.99,0,0,0,1
80.51,0,0,0,1
20.0,0,0,0,1
123.02,0,0,0,1
11.37,0,0,0,1
1.83,0,0,0,1
0.99,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
160.0,0,0,0,1
20.22,0,0,0,1
5.0,0,0,0,1
4.99,0,0,0,1
36.19,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
160.0,0,0,0,1
329.0,0,0,0,1
12.09,0,0,0,1
5.0,0,0,0,1
10.09,0,0,0,1
30.0,0,0,0,1
137.7,0,0,0,1
1.44,0,0,0,1
160.0,0,0,0,1
5.0,0,0,0,1
0.89,0,0,0,1
13.99,0,0,0,1
95.0,0,0,0,1
1.79,0,0,0,1
9.95,0,0,0,1
4.0,0,0,0,1
8.65,0,0,0,1
1.78,0,0,0,1
0.76,0,0,0,1
5.0,0,0,0,1
27.83,0,0,0,1
38.09,0,0,0,1
1.0,0,0,0,1
4.26,0,0,0,1
1.98,0,0,0,1
13.99,0,0,0,1
1.04,0,0,0,1
9.78,0,0,0,1
50.56,0,0,0,1
5.0,0,0,0,1
4.49,0,0,0,1
50.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
1.79,0,0,0,1
91.64,0,0,0,1
1.0,0,0,0,1
138.0,0,0,0,1
22.5,0,0,0,1
479.08,0,0,0,1
11.45,0,0,0,1
6.54,0,0,0,1
4.38,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
200.0,0,0,0,1
26.59,0,0,0,1
63.65,0,0,0,1
5.0,0,0,0,1
179.16,0,0,0,1
77.26,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
37.73,0,0,0,1
2.31,0,0,0,1
1.0,0,0,0,1
17.39,0,0,0,1
14.9,0,0,0,1
1.78,0,0,0,1
5.0,0,0,0,1
2.46,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
3.67,0,0,0,1
24.95,0,0,0,1
6.4,0,0,0,1
104.48,0,0,0,1
1.85,0,0,0,1
187.95,0,0,0,1
12.33,0,0,0,1
4.49,0,0,0,1
48.76,0,0,0,1
15.38,0,0,0,1
102.0,0,0,0,1
22.74,0,0,0,1
11.84,0,0,0,1
61.18,0,0,0,1
126.85,0,0,0,1
0.99,0,0,0,1
1.98,0,0,0,1
15.0,0,0,0,1
74.22,0,0,0,1
5.08,0,0,0,1
23.95,0,0,0,1
92.3,0,0,0,1
15.9,0,0,0,1
100.0,0,0,0,1
2.69,0,0,0,1
5.0,0,0,0,1
11.72,0,0,0,1
5.0,0,0,0,1
34.32,0,0,0,1
333.84,0,0,0,1
3.23,0,0,0,1
1.98,0,0,0,1
37.1,0,0,0,1
5.0,0,0,0,1
16.0,0,0,0,1
102.0,0,0,0,1
15.0,0,0,0,1
77.7,0,0,0,1
5.0,0,0,0,1
4.0,0,0,0,1
23.84,0,0,0,1
32.52,0,0,0,1
1.0,0,0,0,1
13.84,0,0,0,1
96.39,0,0,0,1
3.99,0,0,0,1
152.0,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
22.74,0,0,0,1
27.83,0,0,0,1
5.99,0,0,0,1
1.0,0,0,0,1
16.8,0,0,0,1
18.42,0,0,0,1
84.39,0,0,0,1
54.59,0,0,0,1
1.29,0,0,0,1
5.0,0,0,0,1
0.89,0,0,0,1
1.0,0,0,0,1
6.28,0,0,0,1
1.79,0,0,0,1
5.0,0,0,0,1
6.54,0,0,0,1
27.0,0,0,0,1
5.0,0,0,0,1
5.37,0,0,0,1
6.45,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
11.2,0,0,0,1
1.0,0,0,0,1
91.78,0,0,0,1
85.11,0,0,0,1
12.97,0,0,0,1
1.98,0,0,0,1
5.0,0,0,0,1
3.6,0,0,0,1
1.0,0,0,0,1
121.49,0,0,0,1
1.54,0,0,0,1
25.6,0,0,0,1
21.95,0,0,0,1
13.99,0,0,0,1
11.05,0,0,0,1
15.98,0,0,0,1
21.79,0,0,0,1
23.07,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
7.49,0,0,0,1
5.99,0,0,0,1
82.74,0,0,0,1
1.0,0,0,0,1
8.99,0,0,0,1
3.58,0,0,0,1
33.45,0,0,0,1
3.56,0,0,0,1
22.1,0,0,0,1
0.76,0,0,0,1
0.0,0,0,0,1
5.0,0,0,0,1
0.0,0,0,0,1
0.0,0,0,0,1
4.99,0,0,0,1
5.0,0,0,0,1
39.5,0,0,0,1
513.72,0,0,0,1
112.5,0,0,0,1
3.59,0,0,0,1
9.99,0,0,0,1
1.98,0,0,0,1
7.69,0,0,0,1
285.96,0,0,0,1
62.64,0,0,0,1
12.94,0,0,0,1
9.08,0,0,0,1
44.6,0,0,0,1
8.98,0,0,0,1
0.76,0,0,0,1
1.98,0,0,0,1
0.89,0,0,0,1
0.89,0,0,0,1
306.59,0,0,0,1
18.29,0,0,0,1
64.61,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
85.06,0,0,0,1
79.0,0,0,0,1
1.0,0,0,0,1
12.95,0,0,0,1
265.42,0,0,0,1
41.71,0,0,0,1
22.74,0,0,0,1
10.98,0,0,0,1
1.29,0,0,0,1
156.73,0,0,0,1
140.55,0,0,0,1
5.0,0,0,0,1
46.08,0,0,0,1
85.25,0,0,0,1
151.67,0,0,0,1
5.0,0,0,0,1
68.0,0,0,0,1
5.0,0,0,0,1
84.24,0,0,0,1
31.62,0,0,0,1
5.0,0,0,0,1
19.69,0,0,0,1
5.0,0,0,0,1
38.49,0,0,0,1
1.29,0,0,0,1
355.05,0,0,0,1
1.29,0,0,0,1
7.58,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
18.33,0,0,0,1
5.0,0,0,0,1
2.68,0,0,0,1
5.0,0,0,0,1
126.71,0,0,0,1
84.0,0,0,0,1
0.99,0,0,0,1
45.0,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
96.82,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
1.0,0,0,0,1
49.0,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
3.84,0,0,0,1
1.0,0,0,0,1
99.93,0,0,0,1
12.99,0,0,0,1
5.0,0,0,0,1
19.55,0,0,0,1
1.29,0,0,0,1
5.0,0,0,0,1
1.98,0,0,0,1
6.46,0,0,0,1
9.99,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
19.99,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
4.49,0,0,0,1
1.0,0,0,0,1
32.07,0,0,0,1
1.0,0,0,0,1
0.82,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
1109.2,0,0,0,1
14.99,0,0,0,1
123.67,0,0,0,1
5.0,0,0,0,1
5.35,0,0,0,1
1.0,0,0,0,1
80.7,0,0,0,1
3.59,0,0,0,1
41.71,0,0,0,1
9.47,0,0,0,1
0.89,0,0,0,1
132.8,0,0,0,1
107.69,0,0,0,1
69.0,0,0,0,1
4.99,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
5.0,0,0,0,1
104.49,0,0,0,1
1.0,0,0,0,1
10.98,0,0,0,1
13.08,0,0,0,1
25.0,0,0,0,1
9.35,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
5.0,0,0,0,1
13.99,0,0,0,1
24.9,0,0,0,1
9.99,0,0,0,1
5.0,0,0,0,1
2.0,0,0,0,1
2.4,0,0,0,1
1.0,0,0,0,1
6.99,0,0,0,1
147.5,0,0,0,1
3.99,0,0,0,1
0.79,0,0,0,1
83.48,0,0,0,1
0.89,0,0,0,1
7.17,0,0,0,1
9.99,0,0,0,1
15.94,0,0,0,1
5.0,0,0,0,1
88.4,0,0,0,1
24.57,0,0,0,1
32.79,0,0,0,1
18.78,0,0,0,1
19.99,0,0,0,1
5.0,0,0,0,1
30.08,0,0,0,1
69.0,0,0,0,1
9.99,0,0,0,1
65.0,0,0,0,1
50.95,0,0,0,1
5.35,0,0,0,1
0.77,0,0,0,1
7.69,0,0,0,1
22.3,0,0,0,1
25.0,0,0,0,1
83.0,0,0,0,1
62.34,0,0,0,1
1.0,0,0,0,1
3.8,0,0,0,1
5.0,0,0,0,1
0.89,0,0,0,1
1.0,0,0,0,1
23.0,0,0,0,1
5.0,0,0,0,1
12.14,0,0,0,1
2.31,0,0,0,1
17.99,0,0,0,1
24.61,0,0,0,1
15.62,0,0,0,1
59.9,0,0,0,1
5.0,0,0,0,1
75.55,0,0,0,1
1.0,0,0,0,1
24.26,0,0,0,1
68.0,0,0,0,1
5.0,0,0,0,1
80.0,0,0,0,1
1.29,0,0,0,1
50.2,0,0,0,1
12.31,0,0,0,1
1.0,0,0,0,1
31.24,0,0,0,1
8.01,0,0,0,1
18.16,0,0,0,1
5.0,0,0,0,1
100.07,0,0,0,1
26.35,0,0,0,1
22.0,0,0,0,1
29.57,0,0,0,1
110.14,0,0,0,1
1.0,0,0,0,1
125.0,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
770.97,0,0,0,1
2.69,0,0,0,1
3.87,0,0,0,1
12.17,0,0,0,1
7.0,0,0,0,1
10.0,0,0,0,1
5.0,0,0,0,1
13.66,0,0,0,1
6.4,0,0,0,1
37.64,0,0,0,1
21.5,0,0,0,1
1.0,0,0,0,1
29.99,0,0,0,1
137.94,0,0,0,1
5.0,0,0,0,1
20.0,0,0,0,1
1.0,0,0,0,1
13.99,0,0,0,1
0.77,0,0,0,1
106.0,0,0,0,1
5.0,0,0,0,1
112.18,0,0,0,1
1.29,0,0,0,1
1.0,0,0,0,1
13.99,0,0,0,1
8.99,0,0,0,1
1.0,0,0,0,1
68.0,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
13.23,0,0,0,1
57.19,0,0,0,1
5.0,0,0,0,1
1.0,0,0,0,1
1.23,0,0,0,1
79.0,0,0,0,1
1.0,0,0,0,1
8.93,0,0,0,1
79.0,0,0,0,1
8.8,0,0,0,1
1.99,0,0,0,1
308.67,0,0,0,1
0.77,0,0,0,1
13.8,0,0,0,1
17.39,0,0,0,1
12.61,0,0,0,1
8.0,0,0,0,1
193.89,0,0,0,1
34.9,0,0,0,1
11.5,0,0,0,1
19.3,0,0,0,1
215.58,0,0,0,1
88.0,0,0,0,1
15.7,0,0,0,1
29.0,0,0,0,1
10.0,0,0,0,1
68.0,0,0,0,1
13.5,0,0,0,1
8.12,0,0,0,1
38.44,0,0,0,1
2.23,0,0,0,1
0.0,0,0,0,1
28.52,0,0,0,1
12.0,0,0,0,1
19.99,0,0,0,1
18.0,0,0,0,1
50.11,0,0,0,1
9.99,0,0,0,1
635.91,0,0,0,1
2.31,0,0,0,1
1.0,0,0,0,1
15.0,0,0,0,1
69.0,0,0,0,1
0.89,0,0,0,1
8.22,0,0,0,1
0.99,0,0,0,1
6.79,0,0,0,1
247.89,0,0,0,1
5.49,0,0,0,1
357.59,0,0,0,1
359.89,0,0,0,1
86.61,0,0,0,1
20.0,0,0,0,1
668.04,0,0,0,1
1.79,0,0,0,1
8.92,0,0,0,1
2.68,0,0,0,1
421.5,0,0,0,1
947.94,0,0,0,1
1.22,0,0,0,1
123.97,0,0,0,1
44.52,0,0,0,1
3.25,0,0,0,1
3.45,0,0,0,1
6.45,0,0,0,1
22.74,0,0,0,1
60.16,0,0,0,1
37.92,0,0,0,1
120.97,0,0,0,1
3669.0,0,1,0,3
58.64,0,0,0,1
102.81,0,0,0,1
0.89,0,0,0,1
80.0,0,0,0,1
79.0,0,0,0,1
1.0,0,0,0,1
192.17,0,0,0,1
1.0,0,0,0,1
0.77,0,0,0,1
19.95,0,0,0,1
1.23,0,0,0,1
0.99,0,0,0,1
59.95,0,0,0,1
9.0,0,0,0,1
94.48,0,0,0,1
8.98,0,0,0,1
13.99,0,0,0,1
19.0,0,0,0,1
5.49,0,0,0,1
5.64,0,0,0,1
16.0,0,0,0,1
2.0,0,0,0,1
16.94,0,0,0,1
238.88,0,0,0,1
22.75,0,0,0,1
57.3,0,0,0,1
13.74,0,0,0,1
24.9,0,0,0,1
53.81,0,0,0,1
2.28,0,0,0,1
18.25,0,0,0,1
220.0,0,0,0,1
274.9,0,0,0,1
525.52,0,0,0,1
288.28,0,0,0,1
0.92,0,0,0,1
189.8,0,0,0,1
888.62,0,0,0,1
1.0,0,0,0,1
174.27,0,0,0,1
3.03,0,0,0,1
173.0,0,0,0,1
25.99,0,0,0,1
10.88,0,0,0,1
4.5,0,0,0,1
39.0,0,0,0,1
5.0,0,0,0,1
42.67,0,0,0,1
23.11,0,0,0,1
1.79,0,0,0,1
81.98,0,0,0,1
151.67,0,0,0,1
70.85,0,0,0,1
29.97,0,0,0,1
8.49,0,0,0,1
4.0,0,0,0,1
2.34,0,0,0,1
15.81,0,0,0,1
44.99,0,0,0,1
1.29,0,0,0,1
0.99,0,0,0,1
49.99,0,0,0,1
119.9,0,0,0,1
44.92,0,0,0,1
59.18,0,0,0,1
1.17,0,0,0,1
768.84,0,0,0,1
8.91,0,0,0,1
5.85,0,0,0,1
20.0,0,0,0,1
11.5,0,0,0,1
9.13,0,0,0,1
13.99,0,0,0,1
0.76,0,0,0,1
53.05,0,0,0,1
70.0,0,0,0,1
34.48,0,0,0,1
25.0,0,0,0,1
50.0,0,0,0,1
7.02,0,0,0,1
2.0,0,0,0,1
5.71,0,0,0,1
30.79,0,0,0,1
80.95,0,0,0,1
44.4,0,0,0,1
54.9,0,0,0,1
2.34,0,0,0,1
10.78,0,0,0,1
980.0,0,0,0,1
155.98,0,0,0,1
95.35,0,0,0,1
2.28,0,0,0,1
2.27,0,0,0,1
2.44,0,0,0,1
0.76,0,0,0,1
17.13,0,0,0,1
1.0,0,0,0,1
96.0,0,0,0,1
20.0,0,0,0,1
9.85,0,0,0,1
214.16,0,0,0,1
70.0,0,0,0,1
30.83,0,0,0,1
19.99,0,0,0,1
9.99,0,0,0,1
39.95,0,0,0,1
95.35,0,0,0,1
20.0,0,0,0,1
6.99,0,0,0,1
91.8,0,0,0,1
0.89,0,0,0,1
1.69,0,0,0,1
153.76,0,0,0,1
42.94,0,0,0,1
17.0,0,0,0,1
49.15,0,0,0,1
0.0,0,0,0,1
6.61,0,0,0,1
24.9,0,0,0,1
0.0,0,0,0,1
9.99,0,0,0,1
22.3,0,0,0,1
339.09,0,0,0,1
39.9,0,0,0,1
44.43,0,0,0,1
1.52,0,0,0,1
39.95,0,0,0,1
1055.12,0,0,0,1
6.99,0,0,0,1
212.6,0,0,0,1
3.84,0,0,0,1
29.5,0,0,0,1
3.79,0,0,0,1
1.98,0,0,0,1
16.99,0,0,0,1
0.99,0,0,0,1
6.97,0,0,0,1
240.58,0,0,0,1
46.73,0,0,0,1
6.99,0,0,0,1
80.5,0,0,0,1
12.99,0,0,0,1
17.99,0,0,0,1
156.2,0,0,0,1
2.97,0,0,0,1
